date,location,temperature_c,humidity_pct,rainfall_mm,co2_ppm,aqi,energy_kwh,water_liters,renewable_pct,extreme_weather_index,risk_level
2022-10-30,Hyderabad,23.74,64.39,1.62,443.12,86.0,441.79,3110.55,25.45,8.66,Low
2022-10-31,Bengaluru,26.43,66.17,3.03,438.5,73.1,394.48,2877.57,22.45,16.1,Low
2022-11-01,Mumbai,25.18,73.84,7.7,439.94,81.3,337.3,2919.23,18.17,10.77,Low
2022-11-02,Mumbai,25.26,64.23,3.37,430.87,85.0,337.28,3125.71,26.36,15.58,Low
2022-11-03,Chennai,25.58,74.76,3.11,438.65,83.0,352.89,2886.33,25.09,6.73,Low
2022-11-04,Chennai,24.53,78.31,2.35,433.96,89.2,386.58,3385.45,23.63,8.36,Low
2022-11-05,Bengaluru,24.61,71.9,1.14,451.58,60.6,374.89,2924.86,19.87,11.15,Low
2022-11-06,Mumbai,23.83,63.04,16.97,438.03,59.1,328.78,2590.14,28.09,18.26,Low
2022-11-07,Chennai,23.48,76.76,11.38,432.27,91.2,366.59,2896.26,23.08,17.08,Low
2022-11-08,Hyderabad,25.24,74.07,2.16,440.45,73.6,409.53,3128.44,26.84,9.38,Low
2022-11-09,Chennai,26.4,64.53,1.37,455.49,74.8,406.2,2945.81,31.43,8.48,Low
2022-11-10,Delhi,25.39,70.39,4.07,423.58,101.1,407.52,2773.21,33.66,5.31,Low
2022-11-11,Hyderabad,24.45,71.9,9.04,445.24,87.2,408.82,2938.3,21.97,10.96,Low
2022-11-12,Chennai,24.42,71.9,2.88,440.52,61.5,368.88,2680.3,29.19,7.51,Low
2022-11-13,Delhi,25.69,76.19,2.5,439.31,74.6,421.14,2931.98,24.97,13.28,Low
2022-11-14,Mumbai,23.69,68.59,4.6,505.503084005164,185.7968188705914,637.4160580757913,3051.54,32.73,0.69,Low
2022-11-15,Hyderabad,24.71,71.41,4.58,439.12,92.3,389.25,2916.04,28.79,24.84,Low
2022-11-16,Bengaluru,24.22,74.04,1.09,443.09,80.6,383.28,2936.5,26.69,13.4,Low
2022-11-17,Delhi,24.77,68.2,5.69,446.31,47.6,392.94,3089.73,29.59,12.51,Low
2022-11-18,Delhi,26.74,71.8,6.74,438.36,91.2,438.73,3255.17,22.36,8.77,Low
2022-11-19,Chennai,25.33,63.9,24.44,446.58,62.8,406.98,3065.6,34.58,10.42,Low
2022-11-20,Mumbai,29.19,66.84,3.65,441.92,74.7,436.06,3024.27,30.38,15.27,Moderate
2022-11-21,Chennai,24.92,62.75,1.46,495.9996026618618,173.37928407561878,644.0290048747821,3065.53,30.41,2.39,Low
2022-11-22,Bengaluru,24.87,74.13,0.81,443.26,81.6,412.23,2807.81,27.43,19.89,Low
2022-11-23,Mumbai,25.99,61.05,9.17,436.99,89.6,407.07,2708.26,31.29,2.78,Low
2022-11-24,Hyderabad,25.75,75.64,7.51,444.36,83.7,443.57,3010.16,30.65,11.29,Low
2022-11-25,Mumbai,24.87,66.97,1.58,440.78,93.3,368.24,2923.32,20.67,14.58,Low
2022-11-26,Bengaluru,25.45,64.66,8.46,440.48,77.8,460.47,2803.09,30.13,7.35,Low
2022-11-27,Chennai,26.38,71.62,7.49,439.96,72.7,416.06,2914.34,27.48,12.77,Low
2022-11-28,Chennai,21.9,56.82,4.21,444.36,91.2,356.52,2869.3,38.44,9.67,Low
2022-11-29,Chennai,24.0,75.59,1.49,449.06,90.3,412.26,2966.17,31.34,16.77,Low
2022-11-30,Hyderabad,27.35,80.17,0.97,440.48,71.9,415.01,3122.11,30.27,3.13,Low
2022-12-01,Hyderabad,27.72,76.96,7.3,442.61,93.4,463.25,3179.43,25.9,6.78,Low
2022-12-02,Delhi,26.86,67.8,3.8,440.76,71.7,399.1,3463.83,32.22,10.05,Low
2022-12-03,Hyderabad,22.74,65.1,1.68,450.42,57.1,381.52,2774.8,26.94,14.88,Low
2022-12-04,Hyderabad,23.84,75.79,13.06,441.07,66.1,330.49,3078.63,23.31,8.95,Low
2022-12-05,Bengaluru,26.45,69.58,2.87,450.61,84.6,463.65,3259.66,27.83,6.56,Low
2022-12-06,Mumbai,27.03,71.94,0.41,454.54,63.0,347.35,3063.6,27.4,11.17,Low
2022-12-07,Delhi,27.92,68.48,8.12,430.28,79.5,514.09,3180.35,25.24,10.67,Low
2022-12-08,Mumbai,27.38,61.26,4.1,444.03,99.2,388.29,2899.54,36.89,22.77,Low
2022-12-09,Chennai,27.21,68.87,7.41,447.32,108.6,461.09,3003.41,29.56,12.71,Moderate
2022-12-10,Hyderabad,30.07,62.94,1.51,441.7,85.7,415.3,3182.23,29.4,11.78,Moderate
2022-12-11,Mumbai,27.15,64.53,11.63,445.05,71.2,394.15,3151.26,31.6,13.55,Low
2022-12-12,Mumbai,22.32,73.9,2.03,447.66,100.8,404.64,2585.52,32.48,9.93,Low
2022-12-13,Bengaluru,27.14,84.51,17.13,435.85,108.6,460.93,2961.18,30.65,15.62,Low
2022-12-14,Hyderabad,26.21,71.42,1.78,431.45,84.6,469.15,2834.0,31.64,11.59,Low
2022-12-15,Hyderabad,26.98,61.22,2.02,445.08,94.5,450.21,2885.5,29.19,9.64,Low
2022-12-16,Hyderabad,26.27,71.99,0.72,442.84,109.3,445.85,3137.02,30.62,11.92,Low
2022-12-17,Mumbai,28.63,70.04,4.03,454.89,76.7,421.66,3186.0,28.44,11.61,Moderate
2022-12-18,Mumbai,26.24,71.52,4.71,451.02,101.2,423.6,2816.3,35.48,11.5,Low
2022-12-19,Delhi,27.48,70.76,2.67,444.89,95.4,445.86,3198.55,28.35,8.09,Low
2022-12-20,Bengaluru,25.72,81.31,3.19,464.06,89.1,399.1,3231.48,32.12,13.25,Low
2022-12-21,Chennai,27.05,73.29,3.16,465.0,90.8,375.97,3119.53,22.98,15.14,Low
2022-12-22,Bengaluru,23.7,62.46,2.64,460.98,84.9,384.79,2684.13,34.97,12.56,Low
2022-12-23,Chennai,25.97,71.12,4.85,464.01,86.3,432.39,3116.98,29.86,3.43,Low
2022-12-24,Hyderabad,29.07,71.92,6.16,439.82,64.8,366.72,3031.16,28.27,12.15,Low
2022-12-25,Bengaluru,29.62,74.96,6.72,448.44,90.8,480.74,3087.97,37.13,11.44,Moderate
2022-12-26,Chennai,26.53,74.64,4.06,439.22,57.2,381.22,2918.7,27.17,5.71,Low
2022-12-27,Chennai,30.77,71.37,14.64,444.47,89.2,411.59,3199.62,38.33,9.78,Moderate
2022-12-28,Mumbai,25.74,77.32,11.1,454.9,86.0,439.81,2995.67,32.63,19.97,Low
2022-12-29,Mumbai,27.54,73.61,0.29,448.35,74.0,444.02,3255.85,30.77,10.3,Low
2022-12-30,Bengaluru,28.69,60.62,4.56,436.58,91.7,434.08,3008.83,29.47,4.31,Low
2022-12-31,Delhi,25.62,67.77,10.78,448.7,91.2,384.23,2816.84,33.72,13.27,Low
2023-01-01,Chennai,29.22,69.69,1.22,446.36,94.6,431.14,3026.78,31.35,13.84,Moderate
2023-01-02,Delhi,29.27,75.47,2.41,454.55,80.3,412.87,3475.73,32.02,2.28,Moderate
2023-01-03,Chennai,24.49,63.17,4.19,449.6,80.6,324.68,2906.19,30.56,5.65,Low
2023-01-04,Mumbai,25.9,66.32,6.36,454.53,116.1,367.65,3052.47,25.31,7.92,Low
2023-01-05,Hyderabad,28.04,81.85,11.94,447.37,79.9,464.89,3251.35,27.61,6.94,Low
2023-01-06,Chennai,30.44,71.28,6.21,464.57,105.6,377.3,3377.27,29.53,7.86,Moderate
2023-01-07,Mumbai,30.04,73.3,4.49,450.16,68.2,368.8,3227.55,29.41,15.04,Moderate
2023-01-08,Mumbai,26.86,83.0,12.37,449.67,91.3,408.57,2808.86,33.83,14.94,Low
2023-01-09,Delhi,28.91,70.51,1.5,461.22,84.8,439.88,3067.48,23.72,15.19,Moderate
2023-01-10,Chennai,26.24,56.74,6.22,446.06,115.7,379.86,2888.76,40.42,12.63,Low
2023-01-11,Mumbai,28.12,66.53,10.29,457.96,75.8,400.84,3133.85,31.94,21.06,Moderate
2023-01-12,Chennai,26.69,69.0,5.94,432.83,65.6,390.99,2684.5,28.89,14.68,Low
2023-01-13,Chennai,29.51,66.0,17.56,451.15,83.0,420.87,3113.07,34.89,11.62,Moderate
2023-01-14,Mumbai,28.33,73.04,5.84,439.65,87.4,458.14,2806.8,28.71,13.76,Moderate
2023-01-15,Delhi,32.07,74.47,4.13,452.78,76.6,508.05,3429.88,30.18,22.83,Moderate
2023-01-16,Mumbai,26.89,67.24,3.41,446.15,82.5,448.45,3094.71,36.33,15.39,Low
2023-01-17,Delhi,24.73,69.84,10.08,451.23,56.5,351.84,3055.98,25.61,15.76,Low
2023-01-18,Hyderabad,27.91,68.93,0.87,458.42,83.9,418.18,3117.6,34.99,2.43,Low
2023-01-19,Chennai,31.08,71.55,19.28,442.2,75.7,492.52,3084.86,35.77,13.4,Moderate
2023-01-20,Bengaluru,29.05,75.37,4.53,440.76,85.1,459.71,2908.31,34.53,10.46,Moderate
2023-01-21,Mumbai,29.87,67.53,22.05,452.04,81.9,434.02,3332.25,37.99,8.28,Moderate
2023-01-22,Hyderabad,27.39,73.89,6.05,454.29,82.7,411.91,3141.58,34.15,18.21,Low
2023-01-23,Bengaluru,32.06,72.29,1.17,445.27,85.3,509.14,3123.51,38.84,23.87,Moderate
2023-01-24,Bengaluru,29.52,72.13,3.33,458.98,79.3,440.47,3180.97,35.68,11.48,Moderate
2023-01-25,Hyderabad,31.11,75.15,3.33,444.72,92.2,495.89,3225.63,31.56,9.89,Moderate
2023-01-26,Chennai,30.08,77.61,7.45,448.28,65.2,373.29,3356.2,28.92,9.72,Moderate
2023-01-27,Bengaluru,28.5,76.12,17.26,461.74,88.3,418.96,3037.85,28.01,21.47,Moderate
2023-01-28,Chennai,25.88,66.81,14.3,458.21,84.6,382.56,3036.56,37.62,13.87,Low
2023-01-29,Hyderabad,29.05,77.5,15.16,457.2,82.3,378.72,3053.6,35.42,6.54,Moderate
2023-01-30,Mumbai,28.03,62.21,0.76,505.8980166196483,153.19768533727404,657.2191718694968,3013.81,39.47,19.87,Moderate
2023-01-31,Hyderabad,29.6,70.89,1.01,468.7,96.6,465.64,3340.89,40.92,18.25,Moderate
2023-02-01,Delhi,25.67,60.64,5.37,458.21,68.2,475.88,2632.86,23.25,5.35,Low
2023-02-02,Mumbai,27.04,67.34,8.25,448.87,80.9,436.08,3106.99,29.21,4.14,Low
2023-02-03,Mumbai,27.92,70.07,9.04,449.18,83.6,416.66,2876.08,27.36,13.17,Low
2023-02-04,Bengaluru,29.88,71.76,3.52,441.08,67.3,462.96,3121.25,30.57,7.22,Moderate
2023-02-05,Delhi,31.45,69.15,4.79,448.02,61.8,521.27,2986.57,31.15,13.3,Moderate
2023-02-06,Mumbai,29.94,66.09,4.79,455.5,94.4,500.89,2902.58,39.87,8.7,Moderate
2023-02-07,Mumbai,30.27,62.53,4.64,466.21,86.3,435.47,3283.06,32.02,14.47,Moderate
2023-02-08,Mumbai,29.91,64.25,3.22,462.72,131.2,546.98,3079.35,28.74,15.34,Moderate
2023-02-09,Hyderabad,29.72,65.49,2.48,458.01,78.5,480.76,2960.71,31.3,8.66,Moderate
2023-02-10,Bengaluru,32.37,70.22,0.27,464.74,73.5,497.42,3109.81,37.92,20.73,Moderate
2023-02-11,Bengaluru,29.22,69.94,5.06,462.25,79.8,437.37,2887.58,41.66,14.98,Moderate
2023-02-12,Mumbai,31.07,62.44,5.68,457.83,98.7,451.8,3218.54,33.88,10.74,Moderate
2023-02-13,Chennai,31.5,59.95,4.97,470.93,69.6,478.1,2823.81,28.0,13.05,Moderate
2023-02-14,Chennai,29.49,63.22,2.96,449.34,73.6,437.56,2853.28,26.02,3.54,Moderate
2023-02-15,Hyderabad,27.42,70.64,1.39,441.55,77.1,387.32,2929.0,36.34,12.73,Low
2023-02-16,Chennai,29.13,77.01,2.05,463.0,85.1,450.05,3429.77,28.9,17.98,Moderate
2023-02-17,Delhi,30.26,71.49,9.59,457.59,86.3,469.48,3217.4,36.87,2.4,Moderate
2023-02-18,Chennai,29.46,76.89,13.18,442.09,112.1,399.77,3152.09,38.09,11.86,Moderate
2023-02-19,Delhi,32.52,63.46,3.42,449.74,79.5,444.43,3201.42,25.15,26.37,Moderate
2023-02-20,Hyderabad,28.24,77.8,2.79,467.5,103.5,386.04,3346.63,26.73,10.45,Moderate
2023-02-21,Chennai,29.02,71.66,13.6,459.02,95.4,405.77,2817.22,18.9,20.93,Moderate
2023-02-22,Delhi,31.63,59.12,3.66,445.87,108.5,449.1,3300.64,34.72,22.34,Moderate
2023-02-23,Bengaluru,31.88,73.52,20.03,469.32,102.1,472.89,3205.79,38.85,13.93,Moderate
2023-02-24,Chennai,30.09,61.74,6.66,458.84,45.6,459.23,3122.87,24.49,2.82,Moderate
2023-02-25,Hyderabad,28.84,69.96,3.93,455.3,66.5,443.28,3030.86,34.48,2.18,Low
2023-02-26,Chennai,30.64,76.26,5.11,463.88,91.9,384.45,3360.28,22.5,14.81,Moderate
2023-02-27,Hyderabad,31.71,68.79,11.81,458.92,90.9,500.55,3085.89,22.86,17.03,Moderate
2023-02-28,Chennai,29.54,75.21,4.79,453.59,97.9,541.76,3146.28,29.43,2.99,Moderate
2023-03-01,Mumbai,32.93,71.79,6.58,457.06,69.9,394.56,3181.42,37.16,22.48,Moderate
2023-03-02,Delhi,29.85,57.2,10.9,461.06,105.3,390.69,2931.74,29.77,15.93,Moderate
2023-03-03,Chennai,35.81,62.84,8.05,450.5,98.1,569.91,3326.58,28.92,55.62,High
2023-03-04,Delhi,31.95,71.3,18.16,461.61,90.5,455.65,3233.68,30.0,17.48,Moderate
2023-03-05,Mumbai,32.34,65.11,6.92,450.66,94.3,457.08,2919.55,35.32,17.96,Moderate
2023-03-06,Bengaluru,32.96,72.77,3.83,455.89,95.1,473.26,2841.75,28.2,31.94,Moderate
2023-03-07,Hyderabad,32.58,63.95,2.66,462.11,83.2,597.7,3237.05,31.1,24.93,Moderate
2023-03-08,Mumbai,32.08,71.88,3.46,454.09,97.9,470.89,3387.73,30.73,16.37,Moderate
2023-03-09,Bengaluru,31.57,68.82,8.26,467.53,115.4,484.21,3580.05,38.28,18.05,Moderate
2023-03-10,Chennai,34.25,80.05,27.9,466.43,119.1,539.31,3106.68,40.53,44.62,High
2023-03-11,Delhi,29.0,79.09,0.99,459.97,62.3,455.36,3196.33,27.87,9.9,Moderate
2023-03-12,Bengaluru,29.94,76.28,5.53,459.19,56.9,515.24,3177.33,35.03,14.22,Moderate
2023-03-13,Mumbai,30.94,60.22,11.69,460.05,110.3,435.37,3181.85,35.89,7.76,Moderate
2023-03-14,Chennai,30.76,60.45,4.84,452.41,60.6,465.91,3124.06,35.33,15.95,Moderate
2023-03-15,Chennai,29.27,76.23,0.83,454.78,84.1,436.39,2990.95,38.66,6.71,Moderate
2023-03-16,Chennai,31.48,71.77,9.87,455.97,85.4,437.03,2780.56,26.35,18.18,Moderate
2023-03-17,Bengaluru,29.36,76.66,6.76,455.1,85.9,417.26,3088.64,26.41,14.49,Moderate
2023-03-18,Chennai,31.26,78.21,9.51,510.2938864450913,159.74719437808506,949.5202835333073,3281.34,38.09,26.7,Moderate
2023-03-19,Bengaluru,29.86,61.01,1.91,458.74,98.4,460.97,3008.04,26.82,13.66,Moderate
2023-03-20,Hyderabad,31.45,63.2,7.98,462.66,82.5,442.89,3188.78,24.25,18.12,Moderate
2023-03-21,Hyderabad,31.2,67.25,6.12,452.07,79.5,423.63,3093.57,32.27,8.51,Moderate
2023-03-22,Chennai,29.76,71.37,3.71,463.1,62.0,456.15,3395.5,29.0,13.56,Moderate
2023-03-23,Bengaluru,30.19,52.85,4.3,449.99,76.6,480.72,2908.13,34.33,8.18,Moderate
2023-03-24,Chennai,30.59,69.95,16.3,456.17,81.5,451.03,3138.26,28.83,15.89,Moderate
2023-03-25,Delhi,31.03,80.01,11.51,448.24,69.0,439.81,3291.53,33.56,6.96,Moderate
2023-03-26,Chennai,31.61,70.82,8.15,453.49,96.8,462.08,2731.16,23.69,19.56,Moderate
2023-03-27,Chennai,31.82,76.5,4.56,473.05,102.8,464.66,2954.8,33.84,16.2,Moderate
2023-03-28,Mumbai,32.59,67.24,6.48,468.48,81.3,456.88,2900.87,30.78,19.31,Moderate
2023-03-29,Bengaluru,30.05,70.81,3.79,445.4,99.7,510.71,3325.24,25.67,8.9,Moderate
2023-03-30,Mumbai,30.78,70.79,7.66,461.01,104.6,447.05,3226.27,26.77,12.22,Moderate
2023-03-31,Mumbai,26.59,71.1,0.27,460.4,88.5,434.51,2837.56,33.75,6.79,Low
2023-04-01,Delhi,34.94,74.92,3.69,454.05,103.3,534.75,3143.04,36.34,53.32,High
2023-04-02,Chennai,29.06,57.89,5.86,450.22,73.8,449.5,2898.3,25.24,17.59,Moderate
2023-04-03,Delhi,32.21,65.17,2.21,474.49,96.1,451.75,3193.23,24.95,19.4,Moderate
2023-04-04,Chennai,31.54,65.46,0.41,459.17,94.0,482.02,3019.57,28.77,19.56,Moderate
2023-04-05,Chennai,33.76,75.05,10.24,455.8,107.4,545.39,3219.58,27.47,30.97,Moderate
2023-04-06,Hyderabad,33.17,68.72,0.18,453.62,84.7,542.96,3057.14,15.87,26.84,Moderate
2023-04-07,Delhi,36.57,81.63,20.28,450.86,112.0,516.71,3414.58,25.11,68.33,High
2023-04-08,Hyderabad,31.64,55.13,2.78,463.58,100.8,468.93,2976.95,26.04,11.38,Moderate
2023-04-09,Delhi,32.6,66.44,0.52,467.6,82.7,461.97,3403.66,29.85,24.05,Moderate
2023-04-10,Hyderabad,32.56,70.96,38.32,465.99,89.0,525.11,2998.02,26.68,23.95,Moderate
2023-04-11,Hyderabad,27.74,74.5,29.0,467.07,73.1,425.61,3022.36,22.28,10.74,Low
2023-04-12,Mumbai,30.0,77.15,1.91,454.11,118.0,419.0,2739.34,26.06,13.47,Moderate
2023-04-13,Bengaluru,31.85,70.94,9.13,453.74,63.6,442.86,3267.04,33.56,22.34,Moderate
2023-04-14,Mumbai,31.66,63.47,3.41,460.56,84.6,406.43,3162.74,29.14,23.53,Moderate
2023-04-15,Mumbai,32.88,69.94,2.71,468.57,102.6,529.32,3112.23,31.91,28.95,Moderate
2023-04-16,Bengaluru,34.02,65.19,3.36,461.59,79.1,497.46,3404.7,20.49,36.04,Moderate
2023-04-17,Delhi,32.74,70.45,9.64,461.98,104.1,455.36,3134.71,31.51,23.32,Moderate
2023-04-18,Delhi,32.69,64.48,2.63,470.65,105.0,484.61,3036.1,32.55,25.3,Moderate
2023-04-19,Chennai,30.45,76.82,13.03,448.91,76.0,451.88,3438.5,26.19,12.95,Moderate
2023-04-20,Mumbai,28.65,60.85,6.59,462.41,93.9,388.09,3151.77,19.49,19.22,Moderate
2023-04-21,Delhi,30.25,71.12,29.85,452.42,87.2,434.13,2987.29,27.65,9.59,Moderate
2023-04-22,Delhi,31.71,74.73,8.31,467.5,89.0,492.28,3436.13,23.23,22.8,Moderate
2023-04-23,Delhi,34.14,66.5,3.53,450.9,104.2,523.09,3203.67,24.19,32.76,Moderate
2023-04-24,Bengaluru,32.06,76.68,2.53,459.45,113.1,462.68,2971.59,20.34,23.15,Moderate
2023-04-25,Chennai,33.05,70.44,1.54,453.57,73.1,461.43,3270.97,36.42,19.39,Moderate
2023-04-26,Chennai,30.96,59.29,6.48,533.2449152920341,198.1243593364037,730.3326295739157,2738.02,19.42,9.8,Moderate
2023-04-27,Bengaluru,34.71,66.61,7.57,461.46,85.2,570.86,3422.07,29.05,48.51,High
2023-04-28,Mumbai,33.31,64.98,2.67,451.96,83.3,466.72,3326.33,24.5,29.98,Moderate
2023-04-29,Bengaluru,29.05,59.95,13.32,459.24,100.9,465.91,2719.1,23.43,6.62,Moderate
2023-04-30,Mumbai,33.15,63.9,7.48,462.65,84.0,519.08,3533.33,33.87,33.72,Moderate
2023-05-01,Bengaluru,31.66,70.19,25.35,447.92,98.4,493.04,3233.45,25.99,15.33,Moderate
2023-05-02,Chennai,31.11,67.85,14.99,468.62,71.0,479.59,3369.4,29.8,6.36,Moderate
2023-05-03,Delhi,30.41,67.6,5.62,458.25,90.1,449.89,2792.15,23.96,10.72,Moderate
2023-05-04,Chennai,28.19,70.88,38.19,461.13,89.4,464.61,3159.21,28.99,12.38,Moderate
2023-05-05,Mumbai,31.53,54.19,6.19,462.17,113.7,488.74,3385.84,29.36,13.58,Moderate
2023-05-06,Delhi,31.01,66.33,5.82,457.86,71.3,464.33,3167.48,32.3,16.4,Moderate
2023-05-07,Hyderabad,30.52,65.37,17.6,448.84,97.4,487.9,2971.45,22.18,7.3,Moderate
2023-05-08,Bengaluru,31.93,50.0,1.33,459.34,92.3,471.29,3145.78,27.7,15.82,Moderate
2023-05-09,Chennai,31.43,70.7,10.27,467.84,92.5,477.41,2849.36,23.75,16.65,Moderate
2023-05-10,Delhi,31.58,74.73,7.76,453.23,89.5,465.94,3174.09,23.57,14.81,Moderate
2023-05-11,Chennai,29.17,68.92,0.93,460.79,95.9,388.75,3142.68,30.3,11.92,Moderate
2023-05-12,Delhi,28.86,68.54,4.72,468.08,100.2,389.17,3078.36,27.3,8.65,Moderate
2023-05-13,Hyderabad,31.28,64.72,0.36,458.54,132.6,477.28,3204.93,19.83,9.58,Moderate
2023-05-14,Bengaluru,31.49,82.89,11.09,460.3,88.3,471.68,3149.68,25.58,13.62,Moderate
2023-05-15,Chennai,30.81,81.89,7.24,452.9,72.8,460.69,3240.41,25.52,4.55,Moderate
2023-05-16,Delhi,30.6,69.36,14.44,459.24,93.1,459.28,3041.42,18.19,15.9,Moderate
2023-05-17,Hyderabad,29.62,73.19,2.95,465.8,104.9,421.41,2958.15,17.49,11.17,Moderate
2023-05-18,Chennai,29.9,77.07,3.0,452.67,83.6,466.82,2887.02,26.06,9.46,Moderate
2023-05-19,Delhi,31.13,67.35,14.01,465.62,104.0,450.33,3439.93,25.3,14.05,Moderate
2023-05-20,Chennai,30.26,78.29,23.16,454.93,86.3,436.68,2908.01,23.85,4.23,Moderate
2023-05-21,Chennai,31.73,84.54,7.15,458.6,89.7,478.39,3187.72,22.36,16.09,Moderate
2023-05-22,Hyderabad,28.8,63.69,2.35,463.86,73.6,408.21,2967.28,22.47,5.79,Moderate
2023-05-23,Delhi,30.49,71.95,13.14,460.12,99.1,465.39,3275.39,18.34,16.04,Moderate
2023-05-24,Mumbai,28.92,65.27,2.83,469.93,91.7,394.76,3241.73,22.63,16.66,Moderate
2023-05-25,Delhi,32.54,71.36,2.97,461.86,103.1,517.5,3587.2,20.95,27.59,Moderate
2023-05-26,Hyderabad,33.04,75.03,0.71,467.33,92.0,525.19,2989.42,21.3,25.11,Moderate
2023-05-27,Bengaluru,30.53,59.97,9.66,455.87,81.9,453.26,3191.37,17.91,15.0,Moderate
2023-05-28,Hyderabad,31.32,77.65,0.26,459.57,87.2,451.88,3203.17,24.58,11.34,Moderate
2023-05-29,Delhi,28.31,72.73,2.92,461.16,60.8,383.27,2787.35,20.66,6.9,Low
2023-05-30,Chennai,31.52,61.82,3.0,459.37,83.3,462.79,2665.34,22.44,15.11,Moderate
2023-05-31,Delhi,30.54,70.33,3.94,449.25,71.6,472.08,2631.88,27.33,5.59,Moderate
2023-06-01,Bengaluru,29.55,61.99,14.84,453.6,113.5,447.29,3167.9,19.94,14.29,Moderate
2023-06-02,Mumbai,27.8,80.92,9.53,464.18,97.0,423.15,3317.37,10.99,11.82,Moderate
2023-06-03,Mumbai,33.44,73.94,1.42,447.3,88.6,550.87,3502.63,11.41,34.21,Moderate
2023-06-04,Hyderabad,29.86,63.62,4.93,459.75,98.7,447.51,2695.39,20.58,9.18,Moderate
2023-06-05,Chennai,25.33,68.12,9.49,458.16,45.1,393.06,2771.77,27.0,8.37,Low
2023-06-06,Bengaluru,30.1,73.1,5.08,465.02,94.7,434.95,3314.35,20.32,7.64,Moderate
2023-06-07,Delhi,30.76,63.22,4.99,449.68,110.1,471.72,2866.85,23.83,9.33,Moderate
2023-06-08,Mumbai,32.67,67.98,9.22,478.54,84.2,532.73,3392.14,21.64,20.19,Moderate
2023-06-09,Delhi,29.47,63.53,7.49,462.8,95.4,456.02,2809.71,19.83,2.72,Moderate
2023-06-10,Chennai,29.36,61.32,9.66,462.53,105.6,404.35,3236.34,18.99,0.0,Moderate
2023-06-11,Mumbai,28.42,76.61,14.88,457.39,76.8,479.81,2743.09,25.35,13.68,Moderate
2023-06-12,Mumbai,29.58,67.39,12.05,462.88,106.7,447.9,2913.15,17.97,3.51,Moderate
2023-06-13,Mumbai,30.82,72.25,15.86,455.4,108.9,460.11,2748.07,20.02,11.54,Moderate
2023-06-14,Mumbai,29.18,59.68,2.74,456.5,106.1,441.23,2922.36,27.31,0.0,Moderate
2023-06-15,Delhi,32.65,72.54,3.92,442.22,109.9,479.73,3343.93,18.65,34.24,Moderate
2023-06-16,Chennai,27.51,78.6,6.25,455.92,76.0,393.48,3087.15,18.39,9.2,Low
2023-06-17,Mumbai,32.28,70.0,4.62,467.7,74.4,407.27,3302.26,16.31,13.7,Moderate
2023-06-18,Delhi,31.12,72.31,6.88,432.07,67.0,470.93,2915.37,18.97,10.15,Moderate
2023-06-19,Mumbai,31.28,68.67,2.02,457.26,78.3,432.18,2783.93,15.0,8.85,Moderate
2023-06-20,Hyderabad,28.04,66.42,1.38,469.29,91.2,357.66,3301.89,25.32,19.06,Moderate
2023-06-21,Delhi,27.1,73.77,5.36,463.28,86.2,406.99,3104.1,19.1,7.79,Low
2023-06-22,Hyderabad,27.47,78.21,6.74,446.77,119.4,439.34,3108.69,24.45,8.28,Moderate
2023-06-23,Delhi,29.19,71.57,4.88,461.1,100.1,417.57,3023.64,22.4,10.92,Moderate
2023-06-24,Bengaluru,32.41,65.99,9.56,454.3,81.0,471.67,3083.58,14.4,25.74,Moderate
2023-06-25,Delhi,29.29,73.22,3.86,469.46,99.6,384.72,3156.45,16.15,19.07,Moderate
2023-06-26,Mumbai,27.16,70.86,6.67,461.49,76.6,465.58,3051.61,26.29,5.33,Low
2023-06-27,Hyderabad,28.8,73.06,7.04,456.91,83.7,439.45,2959.57,14.91,14.11,Moderate
2023-06-28,Delhi,28.5,65.99,13.12,458.62,90.4,455.63,3059.51,19.85,8.17,Moderate
2023-06-29,Delhi,28.44,67.53,8.34,451.85,106.7,452.37,3366.6,19.85,8.97,Moderate
2023-06-30,Chennai,27.39,71.7,1.76,449.55,98.0,406.81,3052.11,21.8,3.37,Low
2023-07-01,Bengaluru,29.28,63.68,3.84,452.63,113.3,440.39,2949.99,27.02,19.04,Moderate
2023-07-02,Bengaluru,27.46,62.85,4.76,452.13,71.0,410.71,2990.34,15.57,9.84,Low
2023-07-03,Chennai,26.78,68.59,12.45,457.35,109.1,435.8,3197.5,14.28,11.92,Moderate
2023-07-04,Hyderabad,27.31,72.66,1.69,463.2,109.5,441.35,2912.39,12.38,6.88,Moderate
2023-07-05,Delhi,26.69,65.01,6.45,449.57,54.1,372.36,3074.5,12.19,6.53,Low
2023-07-06,Hyderabad,25.66,73.7,3.34,444.73,53.6,436.9,2885.45,22.87,14.87,Low
2023-07-07,Delhi,25.8,59.49,1.74,456.48,80.6,359.63,3035.36,14.74,7.56,Low
2023-07-08,Bengaluru,25.84,69.04,3.31,448.82,99.0,385.03,3139.56,21.2,11.67,Low
2023-07-09,Bengaluru,26.71,77.42,5.03,453.59,72.8,401.44,3039.76,19.58,16.09,Low
2023-07-10,Chennai,26.06,76.99,1.85,505.5527815111069,171.09452179105006,826.4815344185812,2982.23,19.03,18.81,Low
2023-07-11,Hyderabad,27.39,65.18,1.64,445.27,91.4,407.22,2891.73,15.66,12.37,Low
2023-07-12,Mumbai,29.44,69.69,12.56,457.32,73.0,428.23,3092.09,20.34,17.02,Moderate
